# n=36, modulus d=4, coefficients d=6
# Frobenius number = 2073586, Frobenius root = 275, Apery max = 2075009
coefficients = [1423, 100003, 125003, 150001, 175003, 200003, 225001, 250007, 275003, 300007, 
                325001, 350003, 375001, 400009, 425003, 450001, 475001, 500009, 525001, 550001, 
                575003, 600001, 625001, 650003, 675001, 700001, 725003, 750001, 775001, 800009, 
                825001, 850009, 875003, 900001, 925001, 950009]


Residues, Apery set, Zeros
367, 275006, 273583
368, 1550015, 1548592
369, 1550016, 1548593
370, 1550017, 1548594
371, 1550018, 1548595
372, 1550019, 1548596
373, 1550020, 1548597
374, 1550021, 1548598
375, 1550022, 1548599
376, 1550023, 1548600
377, 1550024, 1548601
378, 1550025, 1548602
379, 1550026, 1548603
380, 1550027, 1548604
381, 1550028, 1548605
382, 1550029, 1548606
383, 1550030, 1548607
384, 1375002, 1373579
385, 1375003, 1373580
386, 1375004, 1373581
387, 1375005, 1373582
388, 1375006, 1373583
389, 1375007, 1373584
390, 1375008, 1373585
391, 1375009, 1373586
392, 1375010, 1373587
393, 100003, 98580
394, 1375012, 1373589
395, 1375013, 1373590
396, 1375014, 1373591
397, 1375015, 1373592
398, 1375016, 1373593
399, 1375017, 1373594
400, 1375018, 1373595
401, 1375019, 1373596
402, 1375020, 1373597
403, 1375021, 1373598
404, 1375022, 1373599
405, 1375023, 1373600
406, 1375024, 1373601
407, 1375025, 1373602
408, 1375026, 1373603
409, 1375027, 1373604
410, 1375028, 1373605
411, 1375029, 1373606
412, 1375030, 1373607
413, 1200002, 1198579
414, 1200003, 1198580
415, 1200004, 1198581
416, 1200005, 1198582
417, 1200006, 1198583
418, 1200007, 1198584
419, 1200008, 1198585
420, 1200009, 1198586
421, 1200010, 1198587
422, 1200011, 1198588
423, 1200012, 1198589
424, 1200013, 1198590
425, 1200014, 1198591
426, 1200015, 1198592
427, 1200016, 1198593
428, 1200017, 1198594
429, 1200018, 1198595
430, 1200019, 1198596
431, 1200020, 1198597
432, 1200021, 1198598
433, 1200022, 1198599
434, 1200023, 1198600
435, 1200024, 1198601
436, 1200025, 1198602
437, 1200026, 1198603
438, 1200027, 1198604
439, 1200028, 1198605
440, 1200029, 1198606
441, 1200030, 1198607
442, 1025002, 1023579
443, 1025003, 1023580
444, 1025004, 1023581
445, 1025005, 1023582
446, 1025006, 1023583
447, 1025007, 1023584
448, 1025008, 1023585
449, 1025009, 1023586
450, 1025010, 1023587
451, 1025011, 1023588
452, 1025012, 1023589
453, 1025013, 1023590
454, 1025014, 1023591
455, 1025015, 1023592
456, 1025016, 1023593
457, 1025017, 1023594
458, 1025018, 1023595
459, 1025019, 1023596
460, 1025020, 1023597
461, 1025021, 1023598
462, 1025022, 1023599
463, 1025023, 1023600
464, 1025024, 1023601
465, 1025025, 1023602
466, 1025026, 1023603
467, 1025027, 1023604
468, 1025028, 1023605
469, 1025029, 1023606
470, 1025030, 1023607
471, 850002, 848579
472, 850003, 848580
473, 850004, 848581
474, 850005, 848582
475, 850006, 848583
476, 850007, 848584
477, 850008, 848585
478, 850009, 848586
479, 850010, 848587
480, 850011, 848588
481, 850012, 848589
482, 850013, 848590
483, 850014, 848591
484, 850015, 848592
485, 850016, 848593
486, 850017, 848594
487, 850018, 848595
488, 850019, 848596
489, 850020, 848597
490, 850021, 848598
491, 850022, 848599
492, 850023, 848600
493, 850024, 848601
494, 850025, 848602
495, 1950005, 1948582
496, 1950006, 1948583
497, 1950007, 1948584
498, 1950008, 1948585
499, 675001, 673578
500, 675002, 673579
501, 675003, 673580
502, 675004, 673581
503, 675005, 673582
504, 675006, 673583
505, 675007, 673584
506, 675008, 673585
507, 675009, 673586
508, 675010, 673587
509, 675011, 673588
510, 675012, 673589
511, 675013, 673590
512, 675014, 673591
513, 675015, 673592
514, 675016, 673593
515, 675017, 673594
516, 675018, 673595
517, 675019, 673596
518, 1950028, 1948605
519, 1950029, 1948606
520, 1950030, 1948607
521, 1950031, 1948608
522, 1775003, 1773580
523, 1775004, 1773581
524, 1775005, 1773582
525, 1775006, 1773583
526, 1775007, 1773584
527, 1775008, 1773585
528, 1775009, 1773586
529, 1775010, 1773587
530, 1775011, 1773588
531, 500004, 498581
532, 500005, 498582
533, 1775014, 1773591
534, 500007, 498584
535, 500008, 498585
536, 500009, 498586
537, 500010, 498587
538, 500011, 498588
539, 500012, 498589
540, 500013, 498590
541, 500014, 498591
542, 500015, 498592
543, 1775024, 1773601
544, 1775025, 1773602
545, 1775026, 1773603
546, 1775027, 1773604
547, 1775028, 1773605
548, 1775029, 1773606
549, 1775030, 1773607
550, 1600002, 1598579
551, 1600003, 1598580
552, 1600004, 1598581
553, 1600005, 1598582
554, 1600006, 1598583
555, 1600007, 1598584
556, 1600008, 1598585
557, 325001, 323578
558, 1600010, 1598587
559, 1600011, 1598588
560, 325004, 323581
561, 1600013, 1598590
562, 325006, 323583
563, 1600015, 1598592
564, 1600016, 1598593
565, 325009, 323586
566, 1600018, 1598595
567, 1600019, 1598596
568, 1600020, 1598597
569, 1600021, 1598598
570, 1600022, 1598599
571, 1600023, 1598600
572, 1600024, 1598601
573, 1600025, 1598602
574, 1600026, 1598603
575, 1600027, 1598604
576, 1600028, 1598605
577, 1600029, 1598606
578, 1600030, 1598607
579, 1425002, 1423579
580, 1425003, 1423580
581, 1425004, 1423581
582, 1425005, 1423582
583, 1425006, 1423583
584, 1425007, 1423584
585, 1425008, 1423585
586, 150001, 148578
587, 1425010, 1423587
588, 1425011, 1423588
589, 1425012, 1423589
590, 1425013, 1423590
591, 1425014, 1423591
592, 1425015, 1423592
593, 1425016, 1423593
594, 1425017, 1423594
595, 1425018, 1423595
596, 1425019, 1423596
597, 1425020, 1423597
598, 1425021, 1423598
599, 1425022, 1423599
600, 1425023, 1423600
601, 1425024, 1423601
602, 1425025, 1423602
603, 1425026, 1423603
604, 1425027, 1423604
605, 1425028, 1423605
606, 1425029, 1423606
607, 1425030, 1423607
608, 1250002, 1248579
609, 1250003, 1248580
610, 1250004, 1248581
611, 1250005, 1248582
612, 1250006, 1248583
613, 1250007, 1248584
614, 1250008, 1248585
615, 1250009, 1248586
616, 1250010, 1248587
617, 1250011, 1248588
618, 1250012, 1248589
619, 1250013, 1248590
620, 1250014, 1248591
621, 1250015, 1248592
622, 1250016, 1248593
623, 1250017, 1248594
624, 1250018, 1248595
625, 1250019, 1248596
626, 1250020, 1248597
627, 1250021, 1248598
628, 1250022, 1248599
629, 1250023, 1248600
630, 1250024, 1248601
631, 1250025, 1248602
632, 1250026, 1248603
633, 1250027, 1248604
634, 1250028, 1248605
635, 1250029, 1248606
636, 1250030, 1248607
637, 1075002, 1073579
638, 1075003, 1073580
639, 1075004, 1073581
640, 1075005, 1073582
641, 1075006, 1073583
642, 1075007, 1073584
643, 1075008, 1073585
644, 1075009, 1073586
645, 1075010, 1073587
646, 1075011, 1073588
647, 1075012, 1073589
648, 1075013, 1073590
649, 1075014, 1073591
650, 1075015, 1073592
651, 1075016, 1073593
652, 1075017, 1073594
653, 1075018, 1073595
654, 1075019, 1073596
655, 1075020, 1073597
656, 1075021, 1073598
657, 1075022, 1073599
658, 1075023, 1073600
659, 1075024, 1073601
660, 1075025, 1073602
661, 1075026, 1073603
662, 1075027, 1073604
663, 1075028, 1073605
664, 1075029, 1073606
665, 900001, 898578
666, 900002, 898579
667, 900003, 898580
668, 900004, 898581
669, 900005, 898582
670, 900006, 898583
671, 900007, 898584
672, 900008, 898585
673, 900009, 898586
674, 900010, 898587
675, 900011, 898588
676, 900012, 898589
677, 900013, 898590
678, 900014, 898591
679, 900015, 898592
680, 900016, 898593
681, 900017, 898594
682, 900018, 898595
683, 900019, 898596
684, 900020, 898597
685, 900021, 898598
686, 900022, 898599
687, 900023, 898600
688, 900024, 898601
689, 900025, 898602
690, 900026, 898603
691, 900027, 898604
692, 2000007, 1998584
693, 2000008, 1998585
694, 2000009, 1998586
695, 2000010, 1998587
696, 725003, 723580
697, 725004, 723581
698, 725005, 723582
699, 725006, 723583
700, 725007, 723584
701, 725008, 723585
702, 725009, 723586
703, 725010, 723587
704, 725011, 723588
705, 725012, 723589
706, 725013, 723590
707, 725014, 723591
708, 725015, 723592
709, 725016, 723593
710, 725017, 723594
711, 725018, 723595
712, 725019, 723596
713, 725020, 723597
714, 725021, 723598
715, 2000030, 1998607
716, 1825002, 1823579
717, 1825003, 1823580
718, 1825004, 1823581
719, 1825005, 1823582
720, 1825006, 1823583
721, 1825007, 1823584
722, 1825008, 1823585
723, 550001, 548578
724, 550002, 548579
725, 1825011, 1823588
726, 550004, 548581
727, 550005, 548582
728, 550006, 548583
729, 550007, 548584
730, 550008, 548585
731, 550009, 548586
732, 550010, 548587
733, 550011, 548588
734, 550012, 548589
735, 550013, 548590
736, 550014, 548591
737, 550015, 548592
738, 550016, 548593
739, 1825025, 1823602
