# n=64, modulus d=4, coefficients d=5
# Frobenius number = 693326, Frobenius root = 530, Apery max = 697767
coefficients = [4441, 99989, 99983, 99971, 99961, 99929, 99923, 99907, 99901, 99881, 
                99877, 99859, 99847, 99839, 99829, 99823, 99817, 99809, 99787, 99767, 
                99761, 99733, 99721, 99719, 99709, 99707, 99689, 99679, 99667, 99661, 
                99643, 99623, 99611, 99607, 99599, 99581, 99577, 99571, 99563, 99559, 
                99557, 99533, 99529, 99527, 99503, 99497, 99487, 99469, 99461, 99457, 
                99439, 99437, 99431, 99427, 99409, 99403, 99401, 99397, 99377, 99371, 
                99367, 99349, 99347, 99341]


Residues, Apery set, Zeros
151, 497543, 493102
152, 399842, 395401
153, 497545, 493104
154, 399844, 395403
155, 497547, 493106
156, 399846, 395405
157, 497549, 493108
158, 399848, 395407
159, 497551, 493110
160, 399850, 395409
161, 497553, 493112
162, 697399, 692958
163, 497555, 493114
164, 399854, 395413
165, 497557, 493116
166, 399856, 395415
167, 497559, 493118
168, 697405, 692964
169, 497561, 493120
170, 399860, 395419
171, 497563, 493122
172, 399862, 395421
173, 497565, 493124
174, 399864, 395423
175, 497567, 493126
176, 399866, 395425
177, 497569, 493128
178, 399868, 395427
179, 497571, 493130
180, 697417, 692976
181, 497573, 493132
182, 399872, 395431
183, 497575, 493134
184, 399874, 395433
185, 497577, 493136
186, 399876, 395435
187, 497579, 493138
188, 399878, 395437
189, 497581, 493140
190, 697427, 692986
191, 497583, 493142
192, 399882, 395441
193, 497585, 493144
194, 399884, 395443
195, 497587, 493146
196, 399886, 395445
197, 497589, 493148
198, 399888, 395447
199, 497591, 493150
200, 399890, 395449
201, 497593, 493152
202, 399892, 395451
203, 497595, 493154
204, 399894, 395453
205, 497597, 493156
206, 399896, 395455
207, 497599, 493158
208, 399898, 395457
209, 497601, 493160
210, 399900, 395459
211, 497603, 493162
212, 399902, 395461
213, 497605, 493164
214, 399904, 395463
215, 497607, 493166
216, 697453, 693012
217, 497609, 493168
218, 399908, 395467
219, 497611, 493170
220, 399910, 395469
221, 497613, 493172
222, 697459, 693018
223, 497615, 493174
224, 399914, 395473
225, 497617, 493176
226, 399916, 395475
227, 497619, 493178
228, 697465, 693024
229, 497621, 493180
230, 399920, 395479
231, 497623, 493182
232, 399922, 395481
233, 497625, 493184
234, 697471, 693030
235, 497627, 493186
236, 399926, 395485
237, 497629, 493188
238, 399928, 395487
239, 497631, 493190
240, 697477, 693036
241, 497633, 493192
242, 399932, 395491
243, 497635, 493194
244, 697481, 693040
245, 497637, 493196
246, 697483, 693042
247, 497639, 493198
248, 399938, 395497
249, 497641, 493200
250, 697487, 693046
251, 497643, 493202
252, 697489, 693048
253, 497645, 493204
254, 399944, 395503
255, 497647, 493206
256, 697493, 693052
257, 497649, 493208
258, 697495, 693054
259, 497651, 493210
260, 399950, 395509
261, 497653, 493212
262, 697499, 693058
263, 497655, 493214
264, 697501, 693060
265, 497657, 493216
266, 399956, 395515
267, 497659, 493218
268, 697505, 693064
269, 497661, 493220
270, 697507, 693066
271, 497663, 493222
272, 697509, 693068
273, 497665, 493224
274, 697511, 693070
275, 497667, 493226
276, 697513, 693072
277, 497669, 493228
278, 697515, 693074
279, 497671, 493230
280, 697517, 693076
281, 497673, 493232
282, 697519, 693078
283, 497675, 493234
284, 697521, 693080
285, 497677, 493236
286, 697523, 693082
287, 497679, 493238
288, 697525, 693084
289, 497681, 493240
290, 697527, 693086
291, 497683, 493242
292, 697529, 693088
293, 497685, 493244
294, 697531, 693090
295, 497687, 493246
296, 697533, 693092
297, 497689, 493248
298, 697535, 693094
299, 497691, 493250
300, 697537, 693096
301, 497693, 493252
302, 697539, 693098
303, 497695, 493254
304, 697541, 693100
305, 497697, 493256
306, 697543, 693102
307, 497699, 493258
308, 697545, 693104
309, 497701, 493260
310, 697547, 693106
311, 497703, 493262
312, 697549, 693108
313, 497705, 493264
314, 697551, 693110
315, 497707, 493266
316, 697553, 693112
317, 497709, 493268
318, 697555, 693114
319, 497711, 493270
320, 697557, 693116
321, 497713, 493272
322, 697559, 693118
323, 497715, 493274
324, 697561, 693120
325, 497717, 493276
326, 697563, 693122
327, 497719, 493278
328, 697565, 693124
329, 497721, 493280
330, 697567, 693126
331, 497723, 493282
332, 697569, 693128
333, 497725, 493284
334, 697571, 693130
335, 497727, 493286
336, 697573, 693132
337, 497729, 493288
338, 697575, 693134
339, 497731, 493290
340, 697577, 693136
341, 497733, 493292
342, 697579, 693138
343, 497735, 493294
344, 697581, 693140
345, 497737, 493296
346, 697583, 693142
347, 497739, 493298
348, 697585, 693144
349, 497741, 493300
350, 697587, 693146
351, 497743, 493302
352, 697589, 693148
353, 497745, 493304
354, 697591, 693150
355, 497747, 493306
356, 697593, 693152
357, 497749, 493308
358, 697595, 693154
359, 497751, 493310
360, 697597, 693156
361, 497753, 493312
362, 697599, 693158
363, 497755, 493314
364, 697601, 693160
365, 497757, 493316
366, 697603, 693162
367, 497759, 493318
368, 697605, 693164
369, 497761, 493320
370, 697607, 693166
371, 497763, 493322
372, 697609, 693168
373, 497765, 493324
374, 697611, 693170
375, 497767, 493326
376, 697613, 693172
377, 497769, 493328
378, 697615, 693174
379, 497771, 493330
380, 697617, 693176
381, 497773, 493332
382, 697619, 693178
383, 497775, 493334
384, 697621, 693180
385, 497777, 493336
386, 697623, 693182
387, 497779, 493338
388, 697625, 693184
389, 497781, 493340
390, 697627, 693186
391, 497783, 493342
392, 697629, 693188
393, 497785, 493344
394, 697631, 693190
395, 497787, 493346
396, 697633, 693192
397, 497789, 493348
398, 697635, 693194
399, 497791, 493350
400, 697637, 693196
401, 497793, 493352
402, 697639, 693198
403, 497795, 493354
404, 697641, 693200
405, 497797, 493356
406, 697643, 693202
407, 497799, 493358
408, 697645, 693204
409, 497801, 493360
410, 697647, 693206
411, 497803, 493362
412, 697649, 693208
413, 497805, 493364
414, 697651, 693210
415, 497807, 493366
416, 697653, 693212
417, 497809, 493368
418, 697655, 693214
419, 497811, 493370
420, 697657, 693216
421, 497813, 493372
422, 697659, 693218
423, 497815, 493374
424, 697661, 693220
425, 497817, 493376
426, 697663, 693222
427, 497819, 493378
428, 697665, 693224
429, 497821, 493380
430, 697667, 693226
431, 497823, 493382
432, 697669, 693228
433, 497825, 493384
434, 697671, 693230
435, 497827, 493386
436, 697673, 693232
437, 497829, 493388
438, 697675, 693234
439, 497831, 493390
440, 697677, 693236
441, 497833, 493392
442, 697679, 693238
443, 497835, 493394
444, 697681, 693240
445, 497837, 493396
446, 697683, 693242
447, 497839, 493398
448, 697685, 693244
449, 497841, 493400
450, 697687, 693246
451, 497843, 493402
452, 697689, 693248
453, 497845, 493404
454, 697691, 693250
455, 497847, 493406
456, 697693, 693252
457, 497849, 493408
458, 697695, 693254
459, 497851, 493410
460, 697697, 693256
461, 497853, 493412
462, 697699, 693258
463, 497855, 493414
464, 697701, 693260
465, 497857, 493416
466, 697703, 693262
467, 497859, 493418
468, 697705, 693264
469, 497861, 493420
470, 697707, 693266
471, 497863, 493422
472, 697709, 693268
473, 497865, 493424
474, 697711, 693270
475, 497867, 493426
476, 298023, 293582
477, 497869, 493428
478, 697715, 693274
479, 497871, 493430
480, 697717, 693276
481, 497873, 493432
482, 298029, 293588
483, 497875, 493434
484, 298031, 293590
485, 497877, 493436
486, 697723, 693282
487, 497879, 493438
488, 298035, 293594
489, 497881, 493440
490, 298037, 293596
491, 497883, 493442
492, 298039, 293598
493, 497885, 493444
494, 298041, 293600
495, 497887, 493446
496, 298043, 293602
497, 497889, 493448
498, 298045, 293604
499, 497891, 493450
500, 298047, 293606
501, 497893, 493452
502, 298049, 293608
503, 497895, 493454
504, 697741, 693300
505, 497897, 493456
506, 298053, 293612
507, 497899, 493458
508, 298055, 293614
509, 497901, 493460
510, 298057, 293616
511, 497903, 493462
512, 298059, 293618
513, 497905, 493464
514, 298061, 293620
515, 497907, 493466
516, 298063, 293622
517, 497909, 493468
518, 298065, 293624
519, 497911, 493470
520, 298067, 293626
521, 497913, 493472
522, 298069, 293628
523, 497915, 493474
524, 298071, 293630
525, 497917, 493476
526, 298073, 293632
527, 497919, 493478
528, 298075, 293634
529, 497921, 493480
530, 697767, 693326
531, 497923, 493482
532, 298079, 293638
533, 497925, 493484
534, 298081, 293640
535, 497927, 493486
536, 298083, 293642
537, 497929, 493488
538, 298085, 293644
539, 497931, 493490
540, 298087, 293646
541, 497933, 493492
542, 298089, 293648
543, 497935, 493494
544, 298091, 293650
545, 497937, 493496
546, 298093, 293652
547, 497939, 493498
548, 298095, 293654
549, 497941, 493500
550, 298097, 293656
551, 497943, 493502
552, 298099, 293658
553, 497945, 493504
554, 298101, 293660
555, 497947, 493506
556, 298103, 293662
557, 497949, 493508
558, 298105, 293664
559, 497951, 493510
560, 298107, 293666
561, 497953, 493512
562, 298109, 293668
563, 497955, 493514
564, 298111, 293670
565, 497957, 493516
566, 298113, 293672
567, 497959, 493518
568, 298115, 293674
569, 497961, 493520
570, 298117, 293676
571, 497963, 493522
572, 298119, 293678
573, 497965, 493524
574, 298121, 293680
575, 497967, 493526
576, 298123, 293682
577, 497969, 493528
578, 298125, 293684
579, 497971, 493530
580, 298127, 293686
581, 497973, 493532
582, 298129, 293688
583, 497975, 493534
584, 298131, 293690
585, 497977, 493536
586, 298133, 293692
587, 497979, 493538
588, 298135, 293694
589, 497981, 493540
590, 298137, 293696
591, 497983, 493542
592, 298139, 293698
593, 497985, 493544
594, 298141, 293700
595, 497987, 493546
596, 298143, 293702
597, 497989, 493548
598, 298145, 293704
599, 497991, 493550
600, 298147, 293706
601, 497993, 493552
602, 298149, 293708
603, 497995, 493554
604, 298151, 293710
605, 497997, 493556
606, 298153, 293712
607, 497999, 493558
608, 298155, 293714
609, 498001, 493560
610, 298157, 293716
611, 498003, 493562
612, 298159, 293718
613, 498005, 493564
614, 298161, 293720
615, 498007, 493566
616, 298163, 293722
617, 498009, 493568
618, 298165, 293724
619, 498011, 493570
620, 298167, 293726
621, 498013, 493572
622, 298169, 293728
623, 498015, 493574
624, 298171, 293730
625, 498017, 493576
626, 298173, 293732
627, 498019, 493578
628, 298175, 293734
629, 498021, 493580
630, 298177, 293736
631, 498023, 493582
632, 298179, 293738
633, 498025, 493584
634, 298181, 293740
635, 498027, 493586
636, 298183, 293742
637, 498029, 493588
638, 298185, 293744
639, 498031, 493590
640, 298187, 293746
641, 498033, 493592
642, 298189, 293748
643, 498035, 493594
644, 298191, 293750
645, 498037, 493596
646, 298193, 293752
647, 498039, 493598
648, 298195, 293754
649, 498041, 493600
650, 298197, 293756
651, 498043, 493602
652, 298199, 293758
653, 498045, 493604
654, 298201, 293760
655, 498047, 493606
656, 298203, 293762
657, 498049, 493608
658, 298205, 293764
659, 498051, 493610
660, 298207, 293766
661, 498053, 493612
662, 298209, 293768
663, 498055, 493614
664, 298211, 293770
665, 498057, 493616
666, 298213, 293772
667, 498059, 493618
668, 298215, 293774
669, 498061, 493620
670, 298217, 293776
671, 498063, 493622
672, 298219, 293778
673, 498065, 493624
674, 298221, 293780
675, 498067, 493626
676, 298223, 293782
677, 498069, 493628
678, 298225, 293784
679, 498071, 493630
680, 298227, 293786
681, 498073, 493632
682, 298229, 293788
683, 498075, 493634
684, 298231, 293790
685, 498077, 493636
686, 298233, 293792
687, 498079, 493638
688, 298235, 293794
689, 498081, 493640
690, 298237, 293796
691, 498083, 493642
692, 298239, 293798
693, 498085, 493644
694, 298241, 293800
695, 498087, 493646
696, 298243, 293802
697, 498089, 493648
698, 298245, 293804
699, 498091, 493650
700, 298247, 293806
701, 498093, 493652
702, 298249, 293808
703, 498095, 493654
704, 298251, 293810
705, 498097, 493656
706, 298253, 293812
707, 498099, 493658
708, 298255, 293814
709, 498101, 493660
710, 298257, 293816
711, 498103, 493662
712, 298259, 293818
713, 498105, 493664
714, 298261, 293820
715, 498107, 493666
716, 298263, 293822
717, 498109, 493668
718, 298265, 293824
719, 498111, 493670
720, 298267, 293826
721, 498113, 493672
722, 298269, 293828
723, 498115, 493674
724, 298271, 293830
725, 498117, 493676
726, 298273, 293832
727, 498119, 493678
728, 298275, 293834
729, 498121, 493680
730, 298277, 293836
731, 498123, 493682
732, 298279, 293838
733, 498125, 493684
734, 298281, 293840
735, 498127, 493686
736, 298283, 293842
737, 498129, 493688
738, 298285, 293844
739, 498131, 493690
740, 298287, 293846
741, 498133, 493692
742, 298289, 293848
743, 498135, 493694
744, 298291, 293850
745, 498137, 493696
746, 298293, 293852
747, 498139, 493698
748, 298295, 293854
749, 498141, 493700
750, 298297, 293856
751, 498143, 493702
752, 298299, 293858
753, 498145, 493704
754, 298301, 293860
755, 498147, 493706
756, 298303, 293862
757, 498149, 493708
758, 298305, 293864
759, 498151, 493710
760, 298307, 293866
761, 498153, 493712
762, 298309, 293868
763, 498155, 493714
764, 298311, 293870
765, 498157, 493716
766, 298313, 293872
767, 498159, 493718
768, 298315, 293874
769, 498161, 493720
770, 298317, 293876
771, 498163, 493722
772, 298319, 293878
773, 498165, 493724
774, 298321, 293880
775, 498167, 493726
776, 298323, 293882
777, 498169, 493728
778, 298325, 293884
779, 498171, 493730
780, 298327, 293886
781, 498173, 493732
782, 298329, 293888
783, 498175, 493734
784, 298331, 293890
785, 498177, 493736
786, 298333, 293892
787, 498179, 493738
788, 298335, 293894
789, 498181, 493740
790, 298337, 293896
791, 498183, 493742
792, 298339, 293898
793, 498185, 493744
794, 298341, 293900
795, 498187, 493746
796, 298343, 293902
797, 498189, 493748
798, 298345, 293904
799, 498191, 493750
800, 298347, 293906
801, 498193, 493752
802, 298349, 293908
803, 498195, 493754
804, 298351, 293910
805, 498197, 493756
806, 298353, 293912
807, 498199, 493758
808, 298355, 293914
809, 498201, 493760
810, 298357, 293916
811, 498203, 493762
812, 298359, 293918
813, 498205, 493764
814, 298361, 293920
815, 498207, 493766
816, 298363, 293922
817, 498209, 493768
818, 298365, 293924
819, 498211, 493770
820, 298367, 293926
821, 498213, 493772
822, 298369, 293928
823, 498215, 493774
824, 298371, 293930
825, 498217, 493776
826, 298373, 293932
827, 498219, 493778
828, 298375, 293934
829, 498221, 493780
830, 298377, 293936
831, 498223, 493782
832, 298379, 293938
833, 498225, 493784
834, 298381, 293940
835, 498227, 493786
836, 298383, 293942
837, 498229, 493788
838, 298385, 293944
839, 498231, 493790
840, 298387, 293946
841, 498233, 493792
842, 298389, 293948
843, 498235, 493794
844, 298391, 293950
845, 498237, 493796
846, 298393, 293952
847, 498239, 493798
848, 298395, 293954
849, 498241, 493800
850, 298397, 293956
851, 498243, 493802
852, 298399, 293958
853, 498245, 493804
854, 298401, 293960
855, 498247, 493806
856, 298403, 293962
857, 498249, 493808
858, 298405, 293964
859, 498251, 493810
860, 298407, 293966
861, 498253, 493812
862, 298409, 293968
863, 498255, 493814
864, 298411, 293970
865, 498257, 493816
866, 298413, 293972
867, 498259, 493818
868, 298415, 293974
869, 498261, 493820
870, 298417, 293976
871, 498263, 493822
872, 298419, 293978
873, 498265, 493824
874, 298421, 293980
875, 498267, 493826
876, 298423, 293982
877, 498269, 493828
878, 298425, 293984
879, 498271, 493830
880, 298427, 293986
881, 498273, 493832
882, 298429, 293988
883, 498275, 493834
884, 298431, 293990
885, 498277, 493836
886, 298433, 293992
887, 498279, 493838
888, 298435, 293994
889, 498281, 493840
890, 298437, 293996
891, 498283, 493842
892, 298439, 293998
893, 498285, 493844
894, 298441, 294000
895, 498287, 493846
896, 298443, 294002
897, 498289, 493848
898, 298445, 294004
899, 498291, 493850
900, 298447, 294006
901, 498293, 493852
902, 298449, 294008
903, 498295, 493854
904, 298451, 294010
905, 498297, 493856
906, 298453, 294012
907, 498299, 493858
908, 298455, 294014
909, 498301, 493860
910, 298457, 294016
911, 498303, 493862
912, 298459, 294018
913, 498305, 493864
914, 298461, 294020
915, 498307, 493866
916, 298463, 294022
917, 498309, 493868
918, 298465, 294024
919, 498311, 493870
920, 298467, 294026
921, 498313, 493872
922, 298469, 294028
923, 498315, 493874
924, 298471, 294030
925, 498317, 493876
926, 298473, 294032
927, 498319, 493878
928, 298475, 294034
929, 498321, 493880
930, 298477, 294036
931, 498323, 493882
932, 298479, 294038
933, 498325, 493884
934, 298481, 294040
935, 498327, 493886
936, 298483, 294042
937, 498329, 493888
938, 298485, 294044
939, 498331, 493890
940, 298487, 294046
941, 498333, 493892
942, 298489, 294048
943, 498335, 493894
944, 298491, 294050
945, 498337, 493896
946, 298493, 294052
947, 498339, 493898
948, 298495, 294054
949, 498341, 493900
950, 298497, 294056
951, 498343, 493902
952, 298499, 294058
953, 498345, 493904
954, 298501, 294060
955, 498347, 493906
956, 298503, 294062
957, 498349, 493908
958, 298505, 294064
959, 498351, 493910
960, 298507, 294066
961, 498353, 493912
962, 298509, 294068
963, 498355, 493914
964, 298511, 294070
965, 498357, 493916
966, 298513, 294072
967, 498359, 493918
968, 298515, 294074
969, 498361, 493920
970, 298517, 294076
971, 498363, 493922
972, 298519, 294078
973, 498365, 493924
974, 298521, 294080
975, 498367, 493926
976, 298523, 294082
977, 498369, 493928
978, 298525, 294084
979, 498371, 493930
980, 298527, 294086
981, 498373, 493932
982, 298529, 294088
983, 498375, 493934
984, 298531, 294090
985, 498377, 493936
986, 298533, 294092
987, 498379, 493938
988, 298535, 294094
989, 498381, 493940
990, 298537, 294096
991, 498383, 493942
992, 298539, 294098
993, 498385, 493944
994, 298541, 294100
995, 498387, 493946
996, 298543, 294102
997, 498389, 493948
998, 298545, 294104
999, 498391, 493950
1000, 298547, 294106
1001, 498393, 493952
1002, 298549, 294108
1003, 498395, 493954
1004, 298551, 294110
1005, 498397, 493956
1006, 298553, 294112
1007, 498399, 493958
1008, 298555, 294114
1009, 498401, 493960
1010, 298557, 294116
1011, 498403, 493962
1012, 298559, 294118
1013, 498405, 493964
1014, 298561, 294120
1015, 498407, 493966
1016, 298563, 294122
1017, 498409, 493968
1018, 298565, 294124
1019, 498411, 493970
1020, 298567, 294126
1021, 498413, 493972
1022, 298569, 294128
1023, 498415, 493974
1024, 298571, 294130
1025, 498417, 493976
1026, 298573, 294132
1027, 498419, 493978
1028, 298575, 294134
1029, 498421, 493980
1030, 298577, 294136
1031, 498423, 493982
1032, 298579, 294138
1033, 498425, 493984
1034, 298581, 294140
1035, 498427, 493986
1036, 298583, 294142
1037, 498429, 493988
1038, 298585, 294144
1039, 498431, 493990
1040, 298587, 294146
1041, 498433, 493992
1042, 298589, 294148
1043, 498435, 493994
1044, 298591, 294150
1045, 498437, 493996
1046, 298593, 294152
1047, 498439, 493998
1048, 298595, 294154
1049, 498441, 494000
1050, 298597, 294156
1051, 498443, 494002
1052, 298599, 294158
1053, 498445, 494004
1054, 298601, 294160
1055, 498447, 494006
1056, 298603, 294162
1057, 498449, 494008
1058, 298605, 294164
1059, 498451, 494010
1060, 298607, 294166
1061, 498453, 494012
1062, 298609, 294168
1063, 498455, 494014
1064, 298611, 294170
1065, 498457, 494016
1066, 298613, 294172
1067, 498459, 494018
1068, 298615, 294174
1069, 498461, 494020
1070, 298617, 294176
1071, 498463, 494022
1072, 298619, 294178
1073, 498465, 494024
1074, 298621, 294180
1075, 498467, 494026
1076, 298623, 294182
1077, 498469, 494028
1078, 298625, 294184
1079, 498471, 494030
1080, 298627, 294186
1081, 498473, 494032
1082, 298629, 294188
1083, 498475, 494034
1084, 298631, 294190
1085, 498477, 494036
1086, 298633, 294192
1087, 498479, 494038
1088, 298635, 294194
1089, 498481, 494040
1090, 298637, 294196
1091, 498483, 494042
1092, 298639, 294198
1093, 498485, 494044
1094, 298641, 294200
1095, 498487, 494046
1096, 298643, 294202
1097, 498489, 494048
1098, 298645, 294204
1099, 498491, 494050
1100, 298647, 294206
1101, 498493, 494052
1102, 298649, 294208
1103, 498495, 494054
1104, 298651, 294210
1105, 498497, 494056
1106, 298653, 294212
1107, 498499, 494058
1108, 298655, 294214
1109, 498501, 494060
1110, 298657, 294216
1111, 498503, 494062
1112, 298659, 294218
1113, 498505, 494064
1114, 298661, 294220
1115, 498507, 494066
1116, 298663, 294222
1117, 498509, 494068
1118, 298665, 294224
1119, 498511, 494070
1120, 298667, 294226
1121, 498513, 494072
1122, 298669, 294228
1123, 498515, 494074
1124, 298671, 294230
1125, 498517, 494076
1126, 298673, 294232
1127, 498519, 494078
1128, 298675, 294234
1129, 498521, 494080
1130, 298677, 294236
1131, 498523, 494082
1132, 298679, 294238
1133, 498525, 494084
1134, 298681, 294240
1135, 498527, 494086
1136, 298683, 294242
1137, 498529, 494088
1138, 298685, 294244
1139, 498531, 494090
1140, 298687, 294246
1141, 498533, 494092
1142, 298689, 294248
1143, 498535, 494094
1144, 298691, 294250
1145, 498537, 494096
1146, 298693, 294252
1147, 498539, 494098
1148, 298695, 294254
1149, 498541, 494100
1150, 298697, 294256
1151, 498543, 494102
1152, 298699, 294258
1153, 498545, 494104
1154, 298701, 294260
1155, 498547, 494106
1156, 298703, 294262
1157, 498549, 494108
1158, 298705, 294264
1159, 498551, 494110
1160, 298707, 294266
1161, 498553, 494112
1162, 298709, 294268
1163, 498555, 494114
1164, 298711, 294270
1165, 498557, 494116
1166, 298713, 294272
1167, 498559, 494118
1168, 298715, 294274
1169, 498561, 494120
1170, 298717, 294276
1171, 498563, 494122
1172, 298719, 294278
1173, 498565, 494124
1174, 298721, 294280
1175, 498567, 494126
1176, 298723, 294282
1177, 498569, 494128
1178, 298725, 294284
1179, 498571, 494130
1180, 298727, 294286
1181, 498573, 494132
1182, 298729, 294288
1183, 498575, 494134
1184, 298731, 294290
1185, 498577, 494136
1186, 298733, 294292
1187, 498579, 494138
1188, 298735, 294294
1189, 498581, 494140
1190, 298737, 294296
1191, 498583, 494142
1192, 298739, 294298
1193, 498585, 494144
1194, 298741, 294300
1195, 498587, 494146
1196, 298743, 294302
1197, 498589, 494148
1198, 298745, 294304
1199, 498591, 494150
1200, 298747, 294306
1201, 498593, 494152
1202, 298749, 294308
1203, 498595, 494154
1204, 298751, 294310
1205, 498597, 494156
1206, 298753, 294312
1207, 498599, 494158
1208, 298755, 294314
1209, 498601, 494160
1210, 298757, 294316
1211, 498603, 494162
1212, 298759, 294318
1213, 498605, 494164
1214, 298761, 294320
1215, 498607, 494166
1216, 298763, 294322
1217, 498609, 494168
1218, 298765, 294324
1219, 498611, 494170
1220, 298767, 294326
1221, 498613, 494172
1222, 298769, 294328
1223, 498615, 494174
1224, 298771, 294330
1225, 498617, 494176
1226, 298773, 294332
1227, 498619, 494178
1228, 298775, 294334
1229, 498621, 494180
1230, 298777, 294336
1231, 498623, 494182
1232, 298779, 294338
1233, 498625, 494184
1234, 298781, 294340
1235, 498627, 494186
1236, 298783, 294342
1237, 498629, 494188
1238, 298785, 294344
1239, 498631, 494190
1240, 298787, 294346
1241, 498633, 494192
1242, 298789, 294348
1243, 498635, 494194
1244, 298791, 294350
1245, 498637, 494196
1246, 298793, 294352
1247, 498639, 494198
1248, 298795, 294354
1249, 498641, 494200
1250, 298797, 294356
1251, 498643, 494202
1252, 298799, 294358
1253, 498645, 494204
1254, 298801, 294360
1255, 498647, 494206
1256, 298803, 294362
1257, 498649, 494208
1258, 298805, 294364
1259, 498651, 494210
1260, 298807, 294366
1261, 498653, 494212
1262, 298809, 294368
1263, 498655, 494214
1264, 298811, 294370
1265, 498657, 494216
1266, 298813, 294372
1267, 498659, 494218
1268, 298815, 294374
1269, 498661, 494220
1270, 298817, 294376
1271, 498663, 494222
1272, 298819, 294378
1273, 498665, 494224
1274, 298821, 294380
1275, 498667, 494226
1276, 298823, 294382
1277, 498669, 494228
1278, 298825, 294384
1279, 498671, 494230
1280, 298827, 294386
1281, 498673, 494232
1282, 298829, 294388
1283, 498675, 494234
1284, 298831, 294390
1285, 498677, 494236
1286, 298833, 294392
1287, 498679, 494238
1288, 298835, 294394
1289, 498681, 494240
1290, 298837, 294396
1291, 498683, 494242
1292, 298839, 294398
1293, 498685, 494244
1294, 298841, 294400
1295, 498687, 494246
1296, 298843, 294402
1297, 498689, 494248
1298, 298845, 294404
1299, 498691, 494250
1300, 298847, 294406
1301, 498693, 494252
