# n=64, modulus d=5, coefficients d=6
# Frobenius number = 14680015, Frobenius root = 9753, Apery max = 14690022
coefficients = [10007, 100003, 110009, 120007, 130003, 140003, 150001, 160001, 170003, 180001, 
                190001, 200003, 210001, 220001, 230003, 240001, 250007, 260003, 270001, 280001, 
                290003, 300001, 310001, 320003, 330001, 340001, 350003, 360001, 370001, 380003, 
                390001, 400009, 410003, 420001, 430001, 440003, 450001, 460001, 470003, 480001, 
                490001, 500009, 510001, 520001, 530003, 540001, 550001, 560003, 570001, 580001, 
                590003, 600001, 610001, 620003, 630001, 640001, 650003, 660001, 670001, 680003, 
                690001, 700001, 800009, 900001]


Residues, Apery set, Zeros
475, 13640016, 13630009
476, 13640017, 13630010
477, 13640018, 13630011
478, 13640019, 13630012
479, 13640020, 13630013
480, 13640021, 13630014
481, 13640022, 13630015
482, 13630016, 13620009
483, 13630017, 13620010
484, 13630018, 13620011
485, 13630019, 13620012
486, 13630020, 13620013
487, 13630021, 13620014
488, 13630022, 13620015
489, 13620016, 13610009
490, 13620017, 13610010
491, 13620018, 13610011
492, 13620019, 13610012
493, 13620020, 13610013
494, 13620021, 13610014
495, 13620022, 13610015
496, 13610016, 13600009
497, 13610017, 13600010
498, 13610018, 13600011
499, 13610019, 13600012
500, 13610020, 13600013
501, 13610021, 13600014
502, 13610022, 13600015
503, 13600016, 13590009
504, 13600017, 13590010
505, 13600018, 13590011
506, 13600019, 13590012
507, 13600020, 13590013
508, 13600021, 13590014
509, 13600022, 13590015
510, 13590016, 13580009
511, 13590017, 13580010
512, 13590018, 13580011
513, 13590019, 13580012
514, 13590020, 13580013
515, 13590021, 13580014
516, 13590022, 13580015
517, 13580016, 13570009
518, 13580017, 13570010
519, 13580018, 13570011
520, 13580019, 13570012
521, 13580020, 13570013
522, 13580021, 13570014
523, 13580022, 13570015
524, 13570016, 13560009
525, 13570017, 13560010
526, 13570018, 13560011
527, 13570019, 13560012
528, 13570020, 13560013
529, 13570021, 13560014
530, 13570022, 13560015
531, 13560016, 13550009
532, 13560017, 13550010
533, 13560018, 13550011
534, 13560019, 13550012
535, 13560020, 13550013
536, 13560021, 13550014
537, 13560022, 13550015
538, 13550016, 13540009
539, 13550017, 13540010
540, 13550018, 13540011
541, 13550019, 13540012
542, 13550020, 13540013
543, 13550021, 13540014
544, 13550022, 13540015
545, 13540016, 13530009
546, 13540017, 13530010
547, 13540018, 13530011
548, 13540019, 13530012
549, 13540020, 13530013
550, 13540021, 13530014
551, 13540022, 13530015
552, 13530016, 13520009
553, 13530017, 13520010
554, 13530018, 13520011
555, 13530019, 13520012
556, 13530020, 13520013
557, 13530021, 13520014
