# n=70, modulus d=5, coefficients d=8
# Frobenius number = 411969699, Frobenius root = 11649, Apery max = 412000149
coefficients = [30450, 10000001, 11000003, 12000001, 13000001, 14000011, 15000001, 16000001, 17000003, 18000001, 
                19000001, 20000003, 21000001, 22000001, 23000003, 24000001, 25000001, 26000003, 27000001, 28000001, 
                29000003, 30000001, 31000001, 32000003, 33000001, 34000001, 35000003, 36000001, 37000001, 38000003, 
                39000001, 40000001, 41000003, 42000001, 43000001, 44000003, 45000001, 46000001, 47000003, 48000001, 
                49000001, 50000003, 51000001, 52000001, 53000003, 54000001, 55000001, 56000003, 57000001, 58000001, 
                59000003, 60000001, 61000001, 62000003, 63000001, 64000001, 65000003, 66000001, 67000001, 68000003, 
                69000001, 70000001, 71000003, 72000001, 73000001, 74000003, 75000001, 76000001, 77000003, 99999989]


Residues, Apery set, Zeros
643, 138000043, 137969593
644, 138000044, 137969594
645, 138000045, 137969595
646, 138000046, 137969596
647, 138000047, 137969597
648, 138000048, 137969598
649, 138000049, 137969599
650, 138000050, 137969600
651, 138000051, 137969601
652, 138000052, 137969602
653, 138000053, 137969603
654, 138000054, 137969604
655, 138000055, 137969605
656, 138000056, 137969606
657, 138000057, 137969607
658, 138000058, 137969608
659, 138000059, 137969609
660, 138000060, 137969610
661, 138000061, 137969611
662, 138000062, 137969612
663, 138000063, 137969613
664, 138000064, 137969614
665, 138000065, 137969615
666, 138000066, 137969616
667, 138000067, 137969617
668, 138000068, 137969618
669, 138000069, 137969619
670, 138000070, 137969620
671, 138000071, 137969621
672, 138000072, 137969622
673, 138000073, 137969623
674, 138000074, 137969624
675, 138000075, 137969625
676, 138000076, 137969626
677, 251000027, 250969577
678, 138000078, 137969628
679, 138000079, 137969629
680, 138000080, 137969630
681, 138000081, 137969631
682, 138000082, 137969632
683, 138000083, 137969633
684, 138000084, 137969634
685, 251000035, 250969585
686, 251000036, 250969586
687, 251000037, 250969587
688, 251000038, 250969588
689, 251000039, 250969589
690, 138000090, 137969640
691, 138000091, 137969641
692, 138000092, 137969642
693, 251000043, 250969593
694, 251000044, 250969594
695, 251000045, 250969595
696, 251000046, 250969596
697, 251000047, 250969597
698, 251000048, 250969598
699, 251000049, 250969599
700, 138000100, 137969650
701, 251000051, 250969601
702, 251000052, 250969602
703, 251000053, 250969603
704, 251000054, 250969604
705, 251000055, 250969605
706, 251000056, 250969606
707, 251000057, 250969607
708, 251000058, 250969608
709, 251000059, 250969609
710, 251000060, 250969610
711, 251000061, 250969611
712, 251000062, 250969612
713, 251000063, 250969613
714, 251000064, 250969614
715, 251000065, 250969615
716, 251000066, 250969616
717, 251000067, 250969617
718, 251000068, 250969618
719, 251000069, 250969619
720, 251000070, 250969620
721, 251000071, 250969621
722, 251000072, 250969622
723, 251000073, 250969623
724, 251000074, 250969624
725, 251000075, 250969625
726, 251000076, 250969626
727, 251000077, 250969627
728, 251000078, 250969628
729, 251000079, 250969629
730, 251000080, 250969630
731, 251000081, 250969631
732, 251000082, 250969632
733, 251000083, 250969633
734, 251000084, 250969634
735, 251000085, 250969635
736, 251000086, 250969636
737, 251000087, 250969637
738, 251000088, 250969638
739, 251000089, 250969639
740, 251000090, 250969640
741, 251000091, 250969641
742, 251000092, 250969642
743, 251000093, 250969643
744, 251000094, 250969644
745, 251000095, 250969645
746, 251000096, 250969646
747, 251000097, 250969647
748, 251000098, 250969648
749, 251000099, 250969649
750, 251000100, 250969650
751, 251000101, 250969651
752, 251000102, 250969652
753, 251000103, 250969653
754, 251000104, 250969654
755, 251000105, 250969655
756, 251000106, 250969656
757, 251000107, 250969657
758, 251000108, 250969658
759, 251000109, 250969659
760, 251000110, 250969660
761, 251000111, 250969661
762, 251000112, 250969662
763, 251000113, 250969663
764, 251000114, 250969664
765, 251000115, 250969665
766, 251000116, 250969666
767, 251000117, 250969667
768, 251000118, 250969668
769, 251000119, 250969669
770, 251000120, 250969670
771, 251000121, 250969671
772, 251000122, 250969672
773, 251000123, 250969673
774, 251000124, 250969674
775, 251000125, 250969675
776, 251000126, 250969676
777, 251000127, 250969677
778, 251000128, 250969678
779, 251000129, 250969679
780, 251000130, 250969680
781, 251000131, 250969681
782, 251000132, 250969682
783, 251000133, 250969683
784, 251000134, 250969684
785, 251000135, 250969685
786, 251000136, 250969686
787, 251000137, 250969687
788, 251000138, 250969688
789, 251000139, 250969689
790, 251000140, 250969690
791, 251000141, 250969691
792, 251000142, 250969692
793, 251000143, 250969693
794, 251000144, 250969694
795, 251000145, 250969695
796, 251000146, 250969696
797, 251000147, 250969697
798, 251000148, 250969698
799, 251000149, 250969699
800, 251000150, 250969700
801, 251000151, 250969701
802, 251000152, 250969702
803, 251000153, 250969703
804, 251000154, 250969704
805, 251000155, 250969705
806, 251000156, 250969706
807, 251000157, 250969707
808, 251000158, 250969708
809, 251000159, 250969709
810, 251000160, 250969710
811, 251000161, 250969711
812, 251000162, 250969712
813, 251000163, 250969713
814, 251000164, 250969714
815, 251000165, 250969715
816, 364000116, 363969666
817, 251000167, 250969717
818, 251000168, 250969718
819, 251000169, 250969719
820, 251000170, 250969720
821, 251000171, 250969721
822, 251000172, 250969722
823, 364000123, 363969673
824, 364000124, 363969674
825, 364000125, 363969675
826, 364000126, 363969676
827, 251000177, 250969727
828, 251000178, 250969728
829, 364000129, 363969679
830, 251000180, 250969730
831, 364000131, 363969681
832, 364000132, 363969682
833, 364000133, 363969683
834, 364000134, 363969684
835, 364000135, 363969685
836, 364000136, 363969686
837, 364000137, 363969687
838, 251000188, 250969738
839, 364000139, 363969689
840, 364000140, 363969690
841, 364000141, 363969691
842, 364000142, 363969692
843, 364000143, 363969693
844, 364000144, 363969694
845, 364000145, 363969695
846, 364000146, 363969696
847, 364000147, 363969697
848, 364000148, 363969698
849, 364000149, 363969699
850, 364000150, 363969700
851, 364000151, 363969701
852, 94000002, 93969552
853, 94000003, 93969553
854, 94000004, 93969554
855, 94000005, 93969555
856, 94000006, 93969556
857, 94000007, 93969557
858, 94000008, 93969558
859, 94000009, 93969559
860, 94000010, 93969560
861, 94000011, 93969561
862, 94000012, 93969562
863, 94000013, 93969563
864, 94000014, 93969564
865, 94000015, 93969565
866, 94000016, 93969566
867, 94000017, 93969567
868, 94000018, 93969568
869, 94000019, 93969569
870, 94000020, 93969570
871, 94000021, 93969571
872, 94000022, 93969572
873, 94000023, 93969573
874, 94000024, 93969574
875, 94000025, 93969575
876, 94000026, 93969576
877, 94000027, 93969577
878, 94000028, 93969578
879, 94000029, 93969579
880, 94000030, 93969580
881, 94000031, 93969581
882, 94000032, 93969582
883, 94000033, 93969583
884, 94000034, 93969584
885, 94000035, 93969585
886, 94000036, 93969586
887, 94000037, 93969587
888, 94000038, 93969588
889, 94000039, 93969589
890, 94000040, 93969590
891, 94000041, 93969591
892, 94000042, 93969592
893, 94000043, 93969593
894, 206999994, 206969544
895, 206999995, 206969545
896, 94000046, 93969596
897, 94000047, 93969597
898, 94000048, 93969598
899, 94000049, 93969599
900, 207000000, 206969550
901, 94000051, 93969601
902, 207000002, 206969552
903, 207000003, 206969553
904, 207000004, 206969554
905, 207000005, 206969555
906, 94000056, 93969606
907, 94000057, 93969607
908, 207000008, 206969558
909, 94000059, 93969609
910, 207000010, 206969560
911, 207000011, 206969561
912, 207000012, 206969562
913, 207000013, 206969563
914, 207000014, 206969564
915, 207000015, 206969565
916, 207000016, 206969566
917, 94000067, 93969617
918, 207000018, 206969568
919, 207000019, 206969569
920, 207000020, 206969570
921, 207000021, 206969571
922, 207000022, 206969572
923, 207000023, 206969573
924, 207000024, 206969574
925, 207000025, 206969575
926, 207000026, 206969576
927, 207000027, 206969577
928, 207000028, 206969578
929, 207000029, 206969579
930, 207000030, 206969580
931, 207000031, 206969581
932, 207000032, 206969582
933, 207000033, 206969583
934, 207000034, 206969584
935, 207000035, 206969585
936, 207000036, 206969586
937, 207000037, 206969587
938, 207000038, 206969588
939, 207000039, 206969589
940, 207000040, 206969590
941, 207000041, 206969591
942, 207000042, 206969592
943, 207000043, 206969593
944, 207000044, 206969594
945, 207000045, 206969595
946, 207000046, 206969596
947, 207000047, 206969597
948, 207000048, 206969598
949, 207000049, 206969599
950, 207000050, 206969600
951, 207000051, 206969601
952, 207000052, 206969602
953, 207000053, 206969603
954, 207000054, 206969604
955, 207000055, 206969605
956, 207000056, 206969606
957, 207000057, 206969607
958, 207000058, 206969608
959, 207000059, 206969609
960, 207000060, 206969610
961, 207000061, 206969611
962, 207000062, 206969612
963, 207000063, 206969613
964, 207000064, 206969614
965, 207000065, 206969615
966, 207000066, 206969616
967, 207000067, 206969617
968, 207000068, 206969618
969, 207000069, 206969619
970, 207000070, 206969620
971, 207000071, 206969621
972, 207000072, 206969622
973, 207000073, 206969623
974, 207000074, 206969624
975, 207000075, 206969625
976, 207000076, 206969626
977, 207000077, 206969627
978, 207000078, 206969628
979, 207000079, 206969629
980, 207000080, 206969630
981, 207000081, 206969631
982, 207000082, 206969632
983, 207000083, 206969633
984, 207000084, 206969634
985, 207000085, 206969635
986, 207000086, 206969636
987, 207000087, 206969637
988, 207000088, 206969638
989, 207000089, 206969639
990, 207000090, 206969640
991, 207000091, 206969641
992, 207000092, 206969642
993, 207000093, 206969643
994, 207000094, 206969644
995, 207000095, 206969645
996, 207000096, 206969646
997, 207000097, 206969647
998, 207000098, 206969648
999, 207000099, 206969649
1000, 207000100, 206969650
1001, 207000101, 206969651
1002, 207000102, 206969652
1003, 207000103, 206969653
1004, 207000104, 206969654
1005, 207000105, 206969655
1006, 207000106, 206969656
1007, 207000107, 206969657
1008, 207000108, 206969658
1009, 207000109, 206969659
1010, 207000110, 206969660
1011, 207000111, 206969661
1012, 207000112, 206969662
1013, 207000113, 206969663
1014, 207000114, 206969664
1015, 207000115, 206969665
1016, 207000116, 206969666
1017, 207000117, 206969667
1018, 207000118, 206969668
1019, 207000119, 206969669
